Title,Video ID,Video Owner Title,Published At,View Count,Like Count,Favorite Count,Comment Count
Justin Bieber - Yummy (Official Video),8EJ3zbKTWQ8,JustinBieberVEVO,2020-11-16T11:37:35Z,777503381,11997540,0,582787
Old Dominion - One Man Band,0lxA1FXOiv0,olddominionVEVO,2020-11-16T11:37:46Z,135995174,479666,0,7129
Jason Aldean - Got What I Got (Official Music Video),7i1ImAbmcjM,Jason Aldean,2020-11-16T11:37:25Z,44364917,394551,0,10030
Surfaces - Sunday Best (Official Music Video),_83KqwEEGw4,SurfacesMusicVEVO,2020-11-16T11:37:11Z,146730269,2071855,0,49635
Eminem - Godzilla ft. Juice WRLD (Official Music Video),r_0JjYUe5jo,Lyrical Lemonade,2020-11-16T11:37:18Z,653555165,10253066,0,430056
Juice WRLD - Bandit ft. NBA Youngboy (Official Music Video),Sw5fNI400E4,Lyrical Lemonade,2020-11-16T11:38:16Z,441165651,3731717,0,259955
StaySolidRocky- Party Girl (Official Music Video),1KlNDZpCkHc,StaySolid Rocky,2020-11-16T11:38:08Z,195776329,1967448,0,54293
Maddie & Tae - Die From A Broken Heart (Official Music Video),Xbaoi-lifOM,MaddieandTaeVEVO,2020-11-16T11:37:54Z,101799020,580145,0,13067
DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),3CxtK7-XtE0,DJKhaledVEVO,2020-11-16T11:38:00Z,317661867,4247161,0,149922
Mariah Carey - All I Want for Christmas Is You (Make My Wish Come True Edition),aAkMkVFwAoo,MariahCareyVEVO,2020-11-16T11:39:21Z,569346856,5443400,0,206393
Lee Brice - One of Them Girls (Official Music Video),CpkZfkxdj2c,Lee Brice,2020-11-16T11:38:52Z,116141997,487926,0,5729
Sam Hunt - Hard To Forget (Official Music Video),Wxhv_HsEIl4,SamHuntVEVO,2020-11-16T11:39:13Z,36051346,188005,0,5773
Luke Bryan - One Margarita (Official Music Video),YEq-cvq_cK4,LukeBryanVEVO,2020-11-16T11:38:32Z,85766223,316236,0,10610
Lil Nas X - Panini (Official Video),bXcSLI58-h8,LilNasXVEVO,2020-11-16T11:39:30Z,482302692,7419517,0,320797
Young Thug - Hot ft. Gunna & Travis Scott [Official Music Video],leJNDpm_G10,Young Thug,2020-11-16T11:40:17Z,229658732,1929610,0,44876
"Carly Pearce, Lee Brice - I Hope You’re Happy Now (Official Video)",SBBhyMYnwCw,CarlyPearceVEVO,2020-11-16T11:39:39Z,60188936,280393,0,5449
Lil Baby - Emotionally Scarred,iXUPeEuM1CM,LilBabyVEVO,2020-11-16T11:39:06Z,228368520,1338583,0,26271
YNW Melly ft. Juice WRLD - Suicidal (Remix) [Official Video],-V2PxXsctV0,YNW Melly,2020-11-16T11:38:44Z,36799270,837838,0,32875
Lil Baby - The Bigger Picture (Official Music Video),_VDGysJGNoI,Lil Baby Official ,2020-11-16T11:40:27Z,194503799,2383515,0,108356
